x,y,topic_label_clean,title,media_name,phase,month,topic
-14.162759,0.40755713,Outlier / mixed,Timelapse videos capture rapid spread of the Palisades Fire,nbcnews.com,active_fire,2025-01,-1
-5.084609,3.888112,Outlier / mixed,Are arsonists responsible for the Los Angeles wildfires?,nbcnews.com,active_fire,2025-01,-1
0.74268454,1.9988582,said_angeles_los_los angeles,Prince Harry 'falls back into royal role' during poignant LA wildfires visit,express.co.uk,active_fire,2025-01,11
-0.45933893,3.9116435,said_angeles_los_los angeles,Watch Live: Los Angeles officials give update on fires burning in LA County,kesq.com,active_fire,2025-01,11
-14.162814,0.407542,Outlier / mixed,A father at the bedside of his son and a woman who stayed behind with her beloved pets are among California wildfire victims,localnews8.com,active_fire,2025-01,-1
0.20983994,6.076683,said_angeles_los_los angeles,UCLA will extend virtual classes amid wildfire concerns,pasadenastarnews.com,active_fire,2025-01,11
1.2601217,2.5242789,said_angeles_los_los angeles,Map: Palisades and Eaton fire perimeters and evacuation zones,eastbaytimes.com,active_fire,2025-01,11
-10.9534235,11.9269285,Outlier / mixed,"Municipal water systems aren’t designed to fight wildfires, but maybe they should be, experts say",sbsun.com,active_fire,2025-01,-1
-14.16288,0.4075299,Outlier / mixed,LA fires live updates: Wildfires spread in Palisades as dogs search for victims,abc.net.au,active_fire,2025-01,-1
8.771553,4.98498,said_angeles_los_los angeles,Map: See evacuation zones for the Palisades Fire and other LA County wildfires,nbcbayarea.com,active_fire,2025-01,11
-14.16298,0.4075115,Outlier / mixed,Mom Tells Her Kids L.A. Fires Aren’t ‘a Bad Thing' as She Uses Tragedy to Teach Life Lesson: 'Experiences That Make You More Human',people.com,active_fire,2025-01,-1
23.844912,-2.0491998,archives_recent_archive_news,"In just minutes, the Palisades fire in Los Angeles exploded out of control",abc.net.au,active_fire,2025-01,0
-14.162964,0.40751937,Outlier / mixed,Dressage Society Gives Tack to Aid Equestrians Affected by Fire,noozhawk.com,active_fire,2025-01,-1
-3.861001,5.7648587,Outlier / mixed,LA Fire Victims Include Man Holding A Garden Hose And Father At His Son's Bedside,buzzfeed.com,active_fire,2025-01,-1
-14.163008,0.40750578,Outlier / mixed,LA Wildfires: Immediate Ways To Help,buzzfeed.com,active_fire,2025-01,-1
-14.163035,0.40749988,Outlier / mixed,"LA Mayor Karen Bass handed out rich city contracts, forcing drastic cuts to fire department months before deadly wildfires: records",nypost.com,active_fire,2025-01,-1
-14.163043,0.40750825,Outlier / mixed,Wildfires can contaminate drinking water with harmful chemicals. Here's what to know,pbs.org,active_fire,2025-01,-1
-14.163017,0.4075032,Outlier / mixed,Former Australian Child Star Rory Sykes Dies in California Fires,lifeandstylemag.com,active_fire,2025-01,-1
1.0921472,0.18210565,said_angeles_los_los angeles,"Uber, Airbnb, Lyft Steps Forward To Help The Impacted Communities Amid Wildfires, Know How",newsx.com,active_fire,2025-01,11
2.3536272,18.909777,Outlier / mixed,"Disney Pledges $15M, Paramount Global $1M For Southern California Wildfire Relief",newsx.com,active_fire,2025-01,-1
1.1319625,4.184702,said_angeles_los_los angeles,"'I never thought I would live to see...', Preity Zinta Mourns On The Devastation Due To Wildfires",newsx.com,active_fire,2025-01,11
-3.8587658,5.774903,Outlier / mixed,Firefighters race to contain LA wildfires as winds forecast to return,irishtimes.com,active_fire,2025-01,-1
-1.719613,0.14015938,said_angeles_los_los angeles,Jennifer Lopez 'cancels all media appearances' amid LA fires so she can 'focus on supporting the community',dailymail.co.uk,active_fire,2025-01,11
18.927355,10.516639,archives_recent_archive_news,"Palisades mall owner didn't leave mall's fate up to the city, and it's now 1 of the only structures still standing * WorldNetDaily * by Joseph MacKinnon, The Blaze",wnd.com,active_fire,2025-01,0
-0.13393028,2.3061006,said_angeles_los_los angeles,LA fire spreads into new areas near Palisades,odt.co.nz,active_fire,2025-01,11
2.3536594,18.909857,Outlier / mixed,13 missing & 11 dead as LA wildfires roar towards more celeb enclaves,the-sun.com,active_fire,2025-01,-1
-0.17743768,2.2887468,said_angeles_los_los angeles,Club Chalamet Creator Slams 'Evil' People Celebrating Home Burning,usmagazine.com,active_fire,2025-01,11
-3.8514178,5.7675905,Outlier / mixed,Where Are The Los Angeles Wildfires Burning? See Satellite Images And Know Latest Updates,abplive.com,active_fire,2025-01,-1
4.103809,17.03435,Outlier / mixed,LA County Supervisor Asks Trump to Tour Fire Damage in Heartfelt Letter: ‘Your Presence Would Be Deeply Felt’,mediaite.com,active_fire,2025-01,-1
-3.85654,5.769844,Outlier / mixed,Police Arrest Man Allegedly Linked to LA Wildfire Destroying 960 Acres,viralhatch.com,active_fire,2025-01,-1
-3.860473,5.781048,Outlier / mixed,LA investigates fire blame as curfew enforced,borneobulletin.com.bn,active_fire,2025-01,-1
20.717937,6.4056344,archives_recent_archive_news,Los Angeles: Firefighters rush to battle flames before strong winds return,hindustantimes.com,active_fire,2025-01,0
2.3536167,18.90992,Outlier / mixed,Emotional Jennifer Garner volunteers at food truck after revealing friend from church perished in LA wildfire disaster,nypost.com,active_fire,2025-01,-1
-3.8634987,5.7642913,Outlier / mixed,California wildfires hit close to home for Iroquois Falls hockey player,therecord.com,active_fire,2025-01,-1
0.19496198,2.1359537,said_angeles_los_los angeles,L.A. fire danger to remain elevated through Wednesday as biggest blaze grows,globalnews.ca,active_fire,2025-01,11
0.99124765,5.683863,said_angeles_los_los angeles,Chargers Pay Tribute to Firefighters with Powerful âLAFDâ Shirts During Playoff Game and $5 Million NFL Contribution to Wildfire Relief,indiatimes.com,active_fire,2025-01,11
2.353615,18.909904,Outlier / mixed,"LA County Supervisor Barger invites Trump to survey Palisades, Eaton fire toll, recovery",dailynews.com,active_fire,2025-01,-1
0.9894593,1.5917604,said_angeles_los_los angeles,Khloe Kardashian says 'brighter days will come' as she prays for LA amid devastating fires,dailymail.co.uk,active_fire,2025-01,11
-0.6315615,3.3530188,said_angeles_los_los angeles,"Multi-Millionaire Hollywood Actress Mandy Moore Tells Critics to ""F Off"" After She Posts GoFundMe For Family Who Lost Home in LA Fire",thegatewaypundit.com,active_fire,2025-01,11
-0.1650509,2.3057296,said_angeles_los_los angeles,Powerball winner Edwin Castro loses Malibu home to wildfire,rollingout.com,active_fire,2025-01,11
-1.0808862,4.257134,said_angeles_los_los angeles,Faults along LA’s power grid surged in the same location where California wildfires ignited: report,freerepublic.com,active_fire,2025-01,11
-3.854089,5.770086,Outlier / mixed,"Residents stop Kenneth Fire arson suspect in Woodland Hills, California.",citizenwatchreport.com,active_fire,2025-01,-1
-8.409804,11.430204,Outlier / mixed,"Mandy Moore Claps Back Amid Backlash For Sharing A GoFundMe For Her In-Laws, Who Lost Their Home In The California Fires",chipchick.com,active_fire,2025-01,-1
-3.8603952,5.763434,Outlier / mixed,"LA area's 2 biggest blazes burn at least 10,000 structures, while new fire leads to more evacuations",independent.com.mt,active_fire,2025-01,-1
-1.4922376,8.871797,Outlier / mixed,Bette Midler Shares Video Of Family Singing After Home Destroyed In Eaton Fire,deadline.com,active_fire,2025-01,-1
0.9898284,5.678274,said_angeles_los_los angeles,California infernos in January? Why wildfire season keeps getting longer and more devastating.,ncnewsline.com,active_fire,2025-01,11
24.04757,2.441241,archives_recent_archive_news,"Los Angeles wildfire evacuees get lifeline from Airbnb, Uber, and Lyft — Here’s how they get help",livemint.com,active_fire,2025-01,0
-0.5644077,3.8927925,said_angeles_los_los angeles,What ignited the deadly California wildfires? Investigators consider possibilities,washingtonexaminer.com,active_fire,2025-01,11
0.9053828,4.4656444,said_angeles_los_los angeles,West Kelowna fire chief says L.A. devastation a haunting reminder of B.C. blaze,pentictonherald.ca,active_fire,2025-01,11
-3.8573062,5.7715993,Outlier / mixed,"Live updates: Battle continues as Palisades Fire threatens Brentwood, Valley",nbcconnecticut.com,active_fire,2025-01,-1
-5.099175,3.9088674,Outlier / mixed,California Gov. Gavin Newsom cut $100M for fire prevention before deadly wildfires: report,nypost.com,active_fire,2025-01,-1
-0.20817602,2.3710787,said_angeles_los_los angeles,"Update: At least 11 people have died as a result of the fires in Los Angeles County, California",cedarnews.net,active_fire,2025-01,11
9.022767,0.14256291,Outlier / mixed,"Tim Walz (Yeh, That Guy) Backs 'Dynamic' David Hogg for Top DNC Job.",thenationalpulse.com,active_fire,2025-01,-1
-0.9858462,3.959961,said_angeles_los_los angeles,Firefighters race to contain Southern California wildfires before winds return,reviewjournal.com,active_fire,2025-01,11
2.6887465,1.0627209,said_angeles_los_los angeles,Russian Wagner Mercenary Arrested Illegally Crossing U.S.-Mexico Border.,thenationalpulse.com,active_fire,2025-01,11
0.9562681,5.6672454,said_angeles_los_los angeles,Dallas Fire-Rescue sends 6 firefighters to assist with California wildfire response,cbsnews.com,active_fire,2025-01,11
-0.43605348,3.2366948,said_angeles_los_los angeles,UK child star among 11 dead in LA wildfires as Kardashians' donate to firefighters — live updates,hellomagazine.com,active_fire,2025-01,11
1.6463101,2.927424,said_angeles_los_los angeles,A father and son and a man who tried to save his home are among the L.A. wildfire victims,msnbc.com,active_fire,2025-01,11
1.111152,1.6061759,said_angeles_los_los angeles,California Gov. Gavin Newsom invites Trump to tour damage in Los Angeles fire zones,cbsnews.com,active_fire,2025-01,11
2.9413536,-3.4463751,said_angeles_los_los angeles,Californians return home to ruin,nwaonline.com,active_fire,2025-01,11
-0.42522272,3.2040567,said_angeles_los_los angeles,Center opens in Pasadena to file missing persons reports in SoCal fires,nbcsandiego.com,active_fire,2025-01,11
1.1711599,0.06719069,said_angeles_los_los angeles,California fires have destroyed at least a dozen houses of worship,religionnews.com,active_fire,2025-01,11
-4.9874015,3.9153724,Outlier / mixed,"LA fires heavy on TV, film workers",arkansasonline.com,active_fire,2025-01,-1
1.206755,4.274634,said_angeles_los_los angeles,Ukraine Says It Captured 2 North Korean Soldiers Fighting for Russia,aawsat.com,active_fire,2025-01,11
0.6148961,5.0864406,said_angeles_los_los angeles,Meghan Markle and Prince Harry Vist LA Fire Evacuation Sites,vanityfair.com,active_fire,2025-01,11
2.975734,-3.4123316,said_angeles_los_los angeles,Live updates: New evacuations ordered for largest wildfire in LA County,necn.com,active_fire,2025-01,11
1.4414408,5.9194484,said_angeles_los_los angeles,"Los Angeles wildfire switches direction, posing new threat",yalibnan.com,active_fire,2025-01,11
1.2433859,4.243541,said_angeles_los_los angeles,"Jeju Air ‘Black Box’ Data Missing from Last 4 Minutes before Crash, South Korea Ministry Says",aawsat.com,active_fire,2025-01,11
2.9717546,-3.4043524,said_angeles_los_los angeles,Irish stars reveal LA fears as fires ravage the city they call home,sundayworld.com,active_fire,2025-01,11
-1.3580203,3.4289312,said_angeles_los_los angeles,Revolutionary Guard Displays Power in Tehran Streets,aawsat.com,active_fire,2025-01,11
3.824917,0.7599126,said_angeles_los_los angeles,Disney pledges $15 million in Los Angeles fire aid as more stars learn they've lost their homes,nbcbayarea.com,active_fire,2025-01,11
5.8469653,7.161655,said_angeles_los_los angeles,Trump’s Ukraine Envoy Says World Must Reinstate ‘Maximum Pressure’ on Iran,aawsat.com,active_fire,2025-01,11
0.7784672,-0.2857167,said_angeles_los_los angeles,California wildfires: What homeowners grabbed and left behind,ctvnews.ca,active_fire,2025-01,11
-1.0670975,3.62311,said_angeles_los_los angeles,"LA fires live updates: Palisades Fire changes direction, forcing more evacuations; Some residents return to scenes of devastation",watoday.com.au,active_fire,2025-01,11
5.6912184,7.129131,said_angeles_los_los angeles,Are more fires popping up in LA than normal? What we know,laist.com,active_fire,2025-01,11
-0.28938633,1.8315498,said_angeles_los_los angeles,"‘Gross Mismanagement’: Petition Calling For LA Mayor’s Recall Sees Over 60,000 Signatures Amid Devastating Fires",dailycaller.com,active_fire,2025-01,11
0.6115206,5.096995,said_angeles_los_los angeles,Santa Anita postpones weekend racing as track is used for fire relief efforts,sportsnet.ca,active_fire,2025-01,11
-6.478699,3.4581792,Outlier / mixed,"Kevin Cooley takes photos of wildfires for a living. This week, Eaton Fire destroyed his Altadena home",laist.com,active_fire,2025-01,-1
0.4256038,1.1733509,said_angeles_los_los angeles,FAQs: The LAist newsroom is answering your questions about the fires,laist.com,active_fire,2025-01,11
5.953985,2.7446113,said_angeles_los_los angeles,LA Fires Could Drive Up Insurance Premiums and Test New CA Rules,sanjoseinside.com,active_fire,2025-01,11
1.1422347,4.219469,said_angeles_los_los angeles,"Yes, saltwater can be used to extinguish wildfires",khou.com,active_fire,2025-01,11
1.7421075,1.5519695,said_angeles_los_los angeles,The architecturally significant houses destroyed in L.A.'s fires,latimes.com,active_fire,2025-01,11
2.4467351,2.3447273,said_angeles_los_los angeles,Beloved toys and stuffed animals are gone. How parents can help kids understand L.A. fires,latimes.com,active_fire,2025-01,11
12.871447,4.275917,Outlier / mixed,The Surprising Grief of Having Your Home Survive a Wildfire,nytimes.com,active_fire,2025-01,-1
6.8456473,-11.250575,air_air quality_quality_smoke,Mandy Moore hits back at critics who slammed her for family's LA fire relief fundraiser: ‘Kindly F off’,hindustantimes.com,active_fire,2025-01,3
0.3743311,1.2200344,said_angeles_los_los angeles,"Mom’s the Word column: When the news is not good, a moment of grace amid the wildfires",pasadenastarnews.com,active_fire,2025-01,11
10.622348,11.638137,cbs_news_cbs news_sports,Mel Gibson joins long list of celebrities who have lost homes due to wildfires,kesq.com,active_fire,2025-01,1
0.4076747,3.8372512,said_angeles_los_los angeles,Death toll rises to 11 as firefighters gain ground on California wildfires,upi.com,active_fire,2025-01,11
1.1133167,4.523286,said_angeles_los_los angeles,Jennifer Garner lost a friend in the L.A. fires: 'My heart bleeds',ew.com,active_fire,2025-01,11
-4.9662023,3.910739,Outlier / mixed,Here's how Prince Harry and Meghan Markle went above and beyond in a recent crisis,monstersandcritics.com,active_fire,2025-01,-1
5.4967737,3.120059,said_angeles_los_los angeles,"LA fires expand as winds forecast to pick up, Aussie confirmed dead",nzherald.co.nz,active_fire,2025-01,11
2.7116222,11.056316,game_los_los angeles_angeles,LA County Officials Vow United Response With More Winds on Horizon,mynewsla.com,active_fire,2025-01,8
10.649428,11.608803,cbs_news_cbs news_sports,3 members of same family each lose homes in Los Angeles wildfires,live5news.com,active_fire,2025-01,1
-1.284736,4.0608068,said_angeles_los_los angeles,"US wildfires, earthquake in Tibet, Trump’s annexation talk and Trudeau’s resignation – a look at world events this week",indianexpress.com,active_fire,2025-01,11
-2.0256667,3.943123,said_angeles_los_los angeles,Why Los Angeles was unprepared for this fire,freerepublic.com,active_fire,2025-01,11
11.490116,16.434448,Outlier / mixed,"Maxine Waters Says She's 'Not Into the Blame Game,' Promptly Blames the 'Richest' for Deadly Wildfires",redstate.com,active_fire,2025-01,-1
6.8579683,1.4239202,Outlier / mixed,"NBC's Jacob Soboroff finds the burnt-out home where he grew up, as wildfire stories turn personal",nbcsandiego.com,active_fire,2025-01,-1
-6.3945217,3.3047738,Outlier / mixed,"Los Angeles wildfire switches direction, poses new threat",voanews.com,active_fire,2025-01,-1
0.2197545,4.6393175,said_angeles_los_los angeles,Mel Gibson airs bizarre conspiracy theory over LA fires,dailymail.co.uk,active_fire,2025-01,11
1.2949637,4.389142,said_angeles_los_los angeles,"Arrests over looting, curfew breaches as LA fires rage",rte.ie,active_fire,2025-01,11
1.5865909,10.982965,game_los_los angeles_angeles,Palisades fire map latest: Major flare-up forces new evacuations,newsweek.com,active_fire,2025-01,8
-6.4646983,3.4411027,Outlier / mixed,L.A. Mayor Karen Bass Glosses Over 'Differences' After Fire Chief Calls Her Out,tmz.com,active_fire,2025-01,-1
-0.0025509878,3.9489856,said_angeles_los_los angeles,Los Angeles fires: Saltwater used to combat flames comes with immediate benefits but long-term risks,foxwilmington.com,active_fire,2025-01,11
-6.401244,3.3182862,Outlier / mixed,LA Was Prepared for Serious Fires. But It Wasn’t Ready for Four.,courant.com,active_fire,2025-01,-1
5.306676,19.342196,Outlier / mixed,Meghan Markle & Prince Harry Quietly Worked To Support This Overlooked Community Destroyed by the LA Wildfires,sheknows.com,active_fire,2025-01,-1
-2.4528399,1.8554465,said_angeles_los_los angeles,"Power grid faults surged right before raging Los Angeles wildfires began, expert says",nypost.com,active_fire,2025-01,11
4.12308,1.2314193,said_angeles_los_los angeles,Los Angeles families return to search the ruins of their homes for memories,guernseypress.com,active_fire,2025-01,11
1.382704,0.090713054,said_angeles_los_los angeles,Fresh hell for LA residents as chief fire officials issue wind warnings... as the inferno blazes towards Brentwood and Encino: Live updates,dailymail.co.uk,active_fire,2025-01,11
-6.396991,3.2879155,Outlier / mixed,LA fires: New evacuation orders following risk to life warning,channel4.com,active_fire,2025-01,-1
0.15350474,2.796066,said_angeles_los_los angeles,"Dodgers' Freddie Freeman, wife pledge massive donation in response to Southern California fires",thebiglead.com,active_fire,2025-01,11
6.9295626,13.185341,Outlier / mixed,"Evacuations soar in the San Fernando Valley, Brentwood as Palisades fire enters Day 5",dailybreeze.com,active_fire,2025-01,-1
-2.498213,1.8058783,said_angeles_los_los angeles,Bette Midler Shares Video of Family Singing After Their Home of 37 Years is Destroyed in L.A. Fire: 'So Glad We Can Offer Some Small Comfort’,people.com,active_fire,2025-01,11
-1.4775232,8.855531,Outlier / mixed,"Santa Anita, amid new fire concerns, calls off weekend racing",dailybreeze.com,active_fire,2025-01,-1
-5.3086677,3.7399056,Outlier / mixed,"LA Fires: Brentwood, Encino Evacuated Overnight as Death Toll Climbs to 13",thewrap.com,active_fire,2025-01,-1
11.495426,16.43711,Outlier / mixed,L.A. wildfires: Families begin to visit charred homes,ctvnews.ca,active_fire,2025-01,-1
-2.6010847,1.8588285,said_angeles_los_los angeles,LA wildfires latest news: 10 confirmed dead,ctvnews.ca,active_fire,2025-01,11
2.3123636,8.40615,said_angeles_los_los angeles,How You Can Help People And Animals Impacted By The California Wildfires,forbes.com,active_fire,2025-01,11
5.3066006,19.341936,Outlier / mixed,Pinoy families seek help amid inferno,tribune.net.ph,active_fire,2025-01,-1
-1.0043741,3.818698,said_angeles_los_los angeles,"Palisades Fire Shifts Northeast, Threatens Brentwood, Encino",mynewsla.com,active_fire,2025-01,11
5.305561,19.338842,Outlier / mixed,"With their LA-area homes still smoldering, families return to search the ruins for memories",regionalmedianews.com,active_fire,2025-01,-1
1.9419436,3.3745232,said_angeles_los_los angeles,'Who would have thought?': Dennis Quaid seen evacuating in Brentwood,nbcnews.com,active_fire,2025-01,11
-8.414301,11.430755,Outlier / mixed,"Harry, Meghan Open $14 Million Montecito Home To Friends Impacted By LA Wildfires",ibtimes.com,active_fire,2025-01,-1
3.8425825,-3.5861738,said_angeles_los_los angeles,United States:California Gov. Calls for Water Investigation ...,alahednews.com.lb,active_fire,2025-01,11
0.31884208,5.4162917,said_angeles_los_los angeles,From snowstorms to infernos: A week of climate crisis disrupt American lives,indiatimes.com,active_fire,2025-01,11
7.914809,0.28499833,Outlier / mixed,LA Mayor Karen Bass Turns Down FDNY Help as Newsom Welcomes Aid from Mexico Crews,townhall.com,active_fire,2025-01,-1
4.3610773,0.69071364,said_angeles_los_los angeles,"California wildfires: From Spencer Pratt to Mandy Moore, celebrities who lost their homes in LA fires",financialexpress.com,active_fire,2025-01,11
-6.494026,3.4701936,Outlier / mixed,We're on fire. This is not the time for your political hot take on L.A.,latimes.com,active_fire,2025-01,-1
11.495474,16.437105,Outlier / mixed,EastEnders star Patsy Palmer loses 'precious memories' in LA fire,plymouthherald.co.uk,active_fire,2025-01,-1
-2.6295872,1.8497703,said_angeles_los_los angeles,"'This is our house': Mom and son fought off Palisades fire with pump, hose and pool water",yahoo.com,active_fire,2025-01,11
6.8400364,-11.245577,air_air quality_quality_smoke,Apocalyptic images show burnt out cars on abandoned road after LA residents fled,express.co.uk,active_fire,2025-01,3
20.412998,0.38951474,archives_recent_archive_news,Eerie ‘firenado’ spins up as LA wildfires destroy more than 29K acres of land,nypost.com,active_fire,2025-01,0
1.5464907,11.052149,game_los_los angeles_angeles,PH gov’t ready to help Filipinos affected by LA wildfires,gmanetwork.com,active_fire,2025-01,8
0.7074994,0.6659836,said_angeles_los_los angeles,Woman Fights California Wildfires to Save Home After Insurance Cancelled,biztoc.com,active_fire,2025-01,11
-1.1873771,3.8119073,said_angeles_los_los angeles,"Altadena's burgeoning, tight-knit food community hit hard by Eaton fire",latimes.com,active_fire,2025-01,11
23.826458,-2.030745,archives_recent_archive_news,Company behind incorrect evacuation alerts in Los Angeles says it has added new safeguards,cbsnews.com,active_fire,2025-01,0
-1.6210492,5.4949327,said_angeles_los_los angeles,Has the Los Angeles wildfire damaged the iconic Hollywood sign? Here's what you need to know,indiatimes.com,active_fire,2025-01,11
-6.3984675,3.3118675,Outlier / mixed,"fire, LA, The Unfightable Fire",freerepublic.com,active_fire,2025-01,-1
20.41302,0.38996765,archives_recent_archive_news,Los Angeles zoning laws pushed people and homes toward fire-prone areas,reason.com,active_fire,2025-01,0
1.0404245,4.1517544,said_angeles_los_los angeles,"Los Angeles wildfires: 11 dead, thousands displaced; families in shock begin to visit their charred homes",newindianexpress.com,active_fire,2025-01,11
-6.3948903,3.2853334,Outlier / mixed,How to talk to friends and family about the devastation of the wildfires,latimes.com,active_fire,2025-01,-1
-0.6780359,3.0964448,said_angeles_los_los angeles,California wildfires remain largely uncontained amid Red Flag Warning extensions,gephardtdaily.com,active_fire,2025-01,11
-1.347739,5.1616635,said_angeles_los_los angeles,Chaos In Los Angeles As Millions Receive False Emergency Alerts Amid Deadly Wildfires,news18.com,active_fire,2025-01,11
-0.11312646,3.9371994,said_angeles_los_los angeles,"Palisades Fire evacuation zone expands, includes iconic museum",wptv.com,active_fire,2025-01,11
-0.31522068,1.9014266,said_angeles_los_los angeles,Wildfires ravage Los Angeles: Death toll rises to 11,theindianawaaz.com,active_fire,2025-01,11
-6.395731,3.287352,Outlier / mixed,Los Angeles Wildfires: What Ignited Deadly Blaze? Investigators Explore Array Of Possibilities,news18.com,active_fire,2025-01,-1
1.7070892,2.6359296,said_angeles_los_los angeles,A list of free and discounted resources for victims of Los Angeles-area fires,latimes.com,active_fire,2025-01,11
-2.6030896,1.8604454,said_angeles_los_los angeles,LAUSD still to decide if school will resume Monday; Pasadena schools closed all next week,latimes.com,active_fire,2025-01,11
24.047625,2.4412766,archives_recent_archive_news,Sign of the times,manilatimes.net,active_fire,2025-01,0
0.14029604,4.733074,said_angeles_los_los angeles,"As the fires continue to smolder, what is the air quality forecast for this weekend?",latimes.com,active_fire,2025-01,11
-6.398277,3.2749887,Outlier / mixed,"After brief reprieve, gusty winds expected to return to Southern California on Sunday",latimes.com,active_fire,2025-01,-1
6.847255,-11.255811,air_air quality_quality_smoke,Celebrities Whose Homes Narrowly Escaped LA Fires Devistation,pakistantoday.com.pk,active_fire,2025-01,3
-0.7179004,3.942185,said_angeles_los_los angeles,"Largest of deadly Los Angeles wildfires switches direction, posing new threat",cbc.ca,active_fire,2025-01,11
-2.4675856,1.8506823,said_angeles_los_los angeles,IN PHOTOS | Los Angeles-area landmarks before and after the wildfires,cbc.ca,active_fire,2025-01,11
18.922043,10.5129795,archives_recent_archive_news,"After frantic evacuations, Palisades residents desperate to access homes",latimes.com,active_fire,2025-01,0
1.1784889,0.117447406,said_angeles_los_los angeles,Altadena family says disabled father and son were left to burn: 'Nobody was coming',latimes.com,active_fire,2025-01,11
7.9166894,0.30100742,Outlier / mixed,LA fires: evacuation orders expand as Santa Ana winds are expected to pick up,irishexaminer.com,active_fire,2025-01,-1
-8.600085,17.017143,Outlier / mixed,"L.A. wildfire resource guide: How to stay safe, what to do and how to help",latimes.com,active_fire,2025-01,-1
0.45336932,2.4215286,said_angeles_los_los angeles,NBC Reporter Finds Childhood Home Destroyed By LA Wildfires,huffpost.com,active_fire,2025-01,11
-0.34633496,5.2865076,said_angeles_los_los angeles,Governor of California calls for independent investigation on Los Angeles wildfires,aa.com.tr,active_fire,2025-01,11
2.4360445,10.9323,game_los_los angeles_angeles,"Destruction, surprise, heartbreak greet Altadena residents returning after evacuation",latimes.com,active_fire,2025-01,8
-1.5871472,5.484571,said_angeles_los_los angeles,"As fires grew, so did profiles of 'scanner' X accounts reporting what they heard",latimes.com,active_fire,2025-01,11
0.073005274,5.035321,said_angeles_los_los angeles,Palisades Fire Death Toll at 5; Burned Acreage Increases,mynewsla.com,active_fire,2025-01,11
-1.0064679,3.7877805,said_angeles_los_los angeles,"Eaton Fire Claims Six Lives, Over 7K Acres",mynewsla.com,active_fire,2025-01,11
4.3525243,0.679865,said_angeles_los_los angeles,Pala Today News - 1/10/25,rezradio.fm,active_fire,2025-01,11
2.7912722,11.044065,game_los_los angeles_angeles,Metro Extends Free Rides Thru Weekend,mynewsla.com,active_fire,2025-01,8
1.8808367,5.706751,said_angeles_los_los angeles,Crackdown on looting in burnt-out areas as fires continue to burn in LA,sky.com,active_fire,2025-01,11
7.8812723,0.28602603,Outlier / mixed,Firefighters Scramble to Make Progress as Santa Ana Winds Ease,mynewsla.com,active_fire,2025-01,-1
2.4163172,10.919974,game_los_los angeles_angeles,"Walt Disney Co., Paramount pledge money for fire relief and rebuilding",latimes.com,active_fire,2025-01,8
10.483077,11.230378,cbs_news_cbs news_sports,Türkiye extends condolences to US over Los Angeles wildfires,dailysabah.com,active_fire,2025-01,1
0.6660633,11.781968,Outlier / mixed,LA County Smoke Advisory Extended,inglewoodtoday.com,active_fire,2025-01,-1
5.3336964,3.2259207,said_angeles_los_los angeles,Wildfire aid resources: From shelter and food to mental health and insurance,kcrw.com,active_fire,2025-01,11
2.6922631,4.6495385,said_angeles_los_los angeles,Wildfire donations and volunteering: How and where to help,kcrw.com,active_fire,2025-01,11
7.8997655,0.27253276,Outlier / mixed,"California wildfires rage into fifth consecutive day with death toll climbing, fresh evacuations",foxwilmington.com,active_fire,2025-01,-1
1.5704911,11.008755,game_los_los angeles_angeles,SoCal Fires Force Mass Evacuations,inglewoodtoday.com,active_fire,2025-01,8
0.6661911,11.782077,Outlier / mixed,Wildfires latest: New evacuation order issued as Archer Fire sparks in San Fernando Valley,militarynews.com,active_fire,2025-01,-1
5.3898425,-6.341827,bass_crowley_chief_city,How Can Nonprofits Help When They’re Burning?,nonprofitquarterly.org,active_fire,2025-01,9
-6.394786,3.2696626,Outlier / mixed,"Eerie before-and-after video shows LA's sunny, easygoing Pacific Palisades last year - and how it has now been turned into an apocalyptic hellscape",dailymail.co.uk,active_fire,2025-01,-1
4.373988,0.65917826,said_angeles_los_los angeles,Shock new theory emerges over what could have sparked the deadly Los Angeles inferno - as fires explode and surround terrified millionaire enclave,dailymail.co.uk,active_fire,2025-01,11
10.428269,11.127173,cbs_news_cbs news_sports,Scores of Los Angeles-area residents return to their homes to search the ruins for memories,kiiitv.com,active_fire,2025-01,1
-1.17592,3.725879,said_angeles_los_los angeles,LA fires expand as winds forecast to pick up,fox28spokane.com,active_fire,2025-01,11
4.317452,3.984653,said_angeles_los_los angeles,"Monrovia Now: News and Comment about Monrovia, California: Eaton Fire held at Santa Anita Canyon; emergency communications; clean-up details",monrovianow.com,active_fire,2025-01,11
5.306164,19.340944,Outlier / mixed,Why firefighters say the LA blazes have been unstoppable,thewest.com.au,active_fire,2025-01,-1
6.682849,-11.020321,air_air quality_quality_smoke,"Santa Clara, Sunnyvale Firefighters Join Battle Against SoCal Fires",svvoice.com,active_fire,2025-01,3
-1.898464,0.14385064,said_angeles_los_los angeles,'Hell on earth': Ottawa rapper TwoTiime among Canadians displaced by L.A. fires,citynews.ca,active_fire,2025-01,11
0.66530156,11.78232,Outlier / mixed,Archbishop: Catholics called to be God’s ‘instruments’ during fires,catholicnewsagency.com,active_fire,2025-01,-1
-2.4771075,1.8587426,said_angeles_los_los angeles,Black Country scientist living in California loses home in LA wildfires,halesowennews.co.uk,active_fire,2025-01,11
-8.410914,11.427407,Outlier / mixed,Photos: Southern California residents return to devastation as two major wildfires rage on,kpbs.org,active_fire,2025-01,-1
